Employee_ID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition
EMP_8014,54.0,Married,5.0,Sales,IT Manager,Non-Travel,Life Sciences,12979.0,20,1,1.0,1,2,1
EMP_5204,43.0,Single,26.0,Finance,Analyst,Non-Travel,MBA,22260.0,2,1,2.0,2,4,0
EMP_6618,44.0,Married,3.0,Sales,HR Manager,Travel_Frequently,Other,11799.0,19,9,4.0,4,2,0
EMP_6118,57.0,Married,2.0,Finance,Sales Executive,Travel_Rarely,Technical Degree,22548.0,7,2,4.0,3,1,1
EMP_7777,28.0,Single,13.0,Operations,Lab Technician,Travel_Rarely,Medical,24645.0,7,2,2.0,2,3,1
EMP_3570,54.0,Married,1.0,Sales,Sales Representative,Travel_Rarely,Medical,11655.0,5,0,2.0,3,4,0
EMP_2937,52.0,Single,4.0,Sales,Supply Chain Manager,Travel_Frequently,Medical,5338.0,20,3,3.0,4,3,1
EMP_2640,36.0,Divorced,23.0,Legal,Operations Manager,Travel_Rarely,Marketing,20395.0,6,2,2.0,4,2,1
EMP_4992,56.0,Divorced,15.0,Human Resources,Accountant,Travel_Frequently,Medical,16133.0,19,6,2.0,3,2,1
EMP_9230,39.0,Unknown,1.0,Finance,Accountant,Travel_Frequently,Technical Degree,21525.0,4,3,1.0,2,4,0
EMP_4660,49.0,Married,21.0,Human Resources,Marketing Manager,Non-Travel,Medical,4570.0,1,0,1.0,2,3,1
EMP_9993,60.0,Single,25.0,Operations,Accountant,Non-Travel,Marketing,12833.0,3,3,3.0,2,2,0
EMP_4397,29.0,Divorced,26.0,Unknown,Research Scientist,Non-Travel,MBA,14381.0,5,0,4.0,4,2,0
EMP_3358,46.0,Divorced,11.0,Manufacturing,HR Manager,Travel_Rarely,Life Sciences,24647.0,15,10,3.0,3,4,0
EMP_6941,60.0,Married,4.0,Operations,HR Manager,Travel_Frequently,Marketing,7850.0,15,5,2.0,1,1,1
EMP_5100,41.0,Single,7.0,Sales,IT Manager,Travel_Frequently,Technical Degree,21397.0,18,7,2.0,2,3,1
EMP_4303,22.0,Married,20.0,Human Resources,Production Technician,Non-Travel,Medical,22873.0,11,6,4.0,1,2,0
EMP_5922,55.0,Divorced,25.0,Sales,Accountant,Travel_Frequently,Marketing,18742.0,20,1,4.0,3,4,0
EMP_2767,22.0,Single,22.0,Marketing,Lab Technician,Travel_Frequently,Life Sciences,13974.5,12,3,3.0,1,3,0
EMP_9913,30.0,Single,12.0,IT,Legal Counsel,Non-Travel,Medical,24948.0,19,5,4.0,2,3,0
EMP_4010,33.0,Unknown,10.0,Sales,Finance Analyst,Travel_Rarely,Marketing,6465.0,15,8,3.0,2,2,1
EMP_6836,54.0,Married,2.0,Operations,Marketing Executive,Travel_Frequently,Other,6326.0,40,9,1.0,4,4,0
EMP_7826,58.0,Single,26.0,Finance,Supply Chain Manager,Travel_Rarely,Medical,8548.0,12,3,3.0,1,3,1
EMP_3036,55.0,Divorced,5.0,Sales,Supply Chain Manager,Non-Travel,Technical Degree,9699.0,9,8,1.0,3,1,1
EMP_1352,53.0,Married,8.0,Marketing,Sales Executive,Travel_Rarely,Life Sciences,11522.0,3,2,1.0,2,2,1
EMP_8233,42.0,Divorced,27.0,Marketing,Legal Counsel,Non-Travel,Life Sciences,24190.0,11,0,3.0,2,2,0
EMP_9385,27.0,Divorced,16.0,Unknown,Marketing Executive,Travel_Rarely,Arts,23480.0,6,3,1.0,1,2,1
EMP_7062,35.0,Single,13.0,Finance,Customer Service Rep,Travel_Rarely,Medical,16757.0,15,5,2.0,1,2,0
EMP_5868,35.0,Single,18.0,Sales,Finance Analyst,Travel_Rarely,Medical,5002.0,1,1,4.0,2,4,0
EMP_1706,52.0,Married,9.0,Finance,Legal Counsel,Non-Travel,Marketing,100000.0,11,2,4.0,2,2,1
EMP_5894,48.0,Married,6.0,Customer Support,Marketing Manager,Non-Travel,Technical Degree,16219.0,12,7,1.0,2,2,0
EMP_9455,41.0,Married,20.0,Finance,Finance Analyst,Travel_Frequently,Medical,24376.0,2,0,3.0,4,1,1
EMP_8218,37.0,Single,29.0,Operations,Support Specialist,Travel_Frequently,Medical,22886.0,8,3,4.0,1,3,0
EMP_6677,27.0,Divorced,23.0,Human Resources,Sales Representative,Non-Travel,MBA,22071.0,15,7,2.0,1,2,0
EMP_7098,55.0,Divorced,13.0,Customer Support,Paralegal,Non-Travel,Medical,22850.0,13,1,1.0,4,1,0
EMP_6093,41.0,Married,4.0,Customer Support,Customer Service Rep,Travel_Frequently,Technical Degree,12529.0,16,3,3.0,4,3,1
EMP_1932,57.0,Married,3.0,Operations,Legal Counsel,Travel_Rarely,Technical Degree,21397.0,16,8,3.0,4,1,1
EMP_5516,32.0,Single,27.0,Sales,Sales Representative,Non-Travel,Marketing,10279.0,4,1,1.0,3,4,0
EMP_5689,59.0,Married,9.0,IT,Sales Representative,Travel_Frequently,Medical,19043.0,19,6,4.0,1,2,1
EMP_1925,52.0,Single,10.0,Customer Support,Supply Chain Manager,Non-Travel,Marketing,21335.0,16,7,1.0,3,2,1
EMP_6103,59.0,Divorced,26.0,Customer Support,HR Manager,Travel_Rarely,MBA,5583.0,8,0,3.0,3,3,0
EMP_5633,60.0,Single,28.0,Finance,Recruiter,Non-Travel,Medical,12428.0,7,6,1.0,2,2,0
EMP_6916,53.0,Unknown,5.0,Sales,Supply Chain Manager,Travel_Rarely,MBA,4917.0,10,7,4.0,2,3,1
EMP_1061,23.0,Married,19.0,Sales,Production Technician,Travel_Rarely,Life Sciences,11909.0,14,6,4.0,2,3,0
EMP_7407,29.0,Married,15.0,Marketing,Manufacturing Director,Travel_Frequently,Technical Degree,13973.0,11,0,3.0,3,1,0
EMP_4098,54.0,Single,5.0,Sales,HR Manager,Travel_Frequently,Technical Degree,21786.0,10,2,1.0,3,2,1
EMP_2243,58.0,Divorced,16.0,IT,Research Scientist,Travel_Frequently,Technical Degree,24910.0,9,3,3.0,2,3,1
EMP_9952,23.0,Single,5.0,Legal,Operations Manager,Non-Travel,Other,22630.0,9,5,4.0,2,1,1
EMP_1620,33.0,Married,27.0,Legal,IT Manager,Travel_Rarely,Other,4469.0,12,4,1.0,4,1,1
EMP_5824,31.0,Married,1.0,Unknown,Operations Manager,Travel_Rarely,Marketing,3295.0,6,4,3.0,1,3,0
EMP_6715,22.0,Divorced,6.0,Marketing,Marketing Manager,Non-Travel,Marketing,14722.0,17,8,2.0,2,3,0
EMP_6756,49.0,Unknown,7.0,IT,Sales Representative,Travel_Frequently,Life Sciences,13974.5,18,7,1.0,4,3,0
EMP_8447,37.0,Divorced,28.0,Unknown,Sales Representative,Travel_Frequently,Life Sciences,4727.0,9,8,2.0,2,4,0
EMP_5621,24.0,Married,27.0,Unknown,Paralegal,Travel_Rarely,Technical Degree,24259.0,17,4,2.0,2,3,0
EMP_8139,55.0,Married,23.0,Legal,IT Manager,Travel_Rarely,Marketing,6791.0,12,9,1.0,2,1,1
EMP_6722,49.0,Divorced,8.0,Legal,Sales Representative,Non-Travel,Life Sciences,22348.0,2,1,4.0,2,3,1
EMP_7105,26.0,Divorced,3.0,Customer Support,Research Scientist,Travel_Rarely,MBA,5797.0,3,3,1.0,3,1,1
EMP_4901,30.0,Married,11.0,Sales,Sales Representative,Travel_Frequently,MBA,7878.0,8,4,1.0,2,4,0
EMP_7289,44.0,Single,27.0,Human Resources,Customer Service Rep,Travel_Frequently,Other,10685.0,3,3,3.0,4,3,1
EMP_4059,50.0,Married,12.0,Unknown,Support Specialist,Travel_Rarely,Technical Degree,12171.0,9,2,2.0,2,3,0
EMP_2723,38.0,Married,23.0,Manufacturing,Supply Chain Manager,Travel_Frequently,Medical,12053.0,6,4,3.0,1,2,1
EMP_8673,43.0,Divorced,3.0,IT,Marketing Executive,Non-Travel,Life Sciences,8605.0,19,10,2.0,4,4,0
EMP_9141,44.0,Married,30.0,Human Resources,Sales Representative,Travel_Rarely,Technical Degree,11880.0,2,2,3.0,3,1,0
EMP_6653,41.0,Married,27.0,Unknown,Marketing Executive,Non-Travel,Other,10370.0,16,5,2.0,3,2,0
EMP_4777,23.0,Married,16.0,IT,Marketing Executive,Travel_Frequently,Technical Degree,17071.0,7,3,4.0,4,1,1
EMP_8719,38.0,Single,9.0,Human Resources,IT Manager,Travel_Frequently,Medical,16100.0,19,4,2.0,4,2,1
EMP_4555,37.0,Divorced,9.0,Sales,Sales Executive,Travel_Frequently,Marketing,8668.0,3,2,3.0,2,2,1
EMP_1545,46.0,Single,15.0,IT,Research Scientist,Non-Travel,Medical,14992.0,8,3,3.0,2,3,1
EMP_6009,45.0,Married,26.0,Legal,Recruiter,Travel_Rarely,Life Sciences,11770.0,19,3,2.0,3,3,0
EMP_9698,40.0,Married,20.0,Sales,Accountant,Travel_Rarely,Life Sciences,23932.0,7,7,1.0,1,3,0
EMP_8625,22.0,Divorced,13.0,Marketing,Paralegal,Non-Travel,Technical Degree,8403.0,4,3,3.0,2,2,0
EMP_7475,37.0,Unknown,21.0,Human Resources,Customer Service Rep,Travel_Frequently,Medical,10301.0,3,0,1.0,2,3,1
EMP_5696,48.0,Married,23.0,Marketing,Research Scientist,Travel_Rarely,MBA,6535.0,13,2,4.0,1,4,0
EMP_3654,54.0,Married,25.0,Sales,Sales Executive,Non-Travel,Technical Degree,18723.0,1,0,4.0,4,3,0
EMP_6122,24.0,Married,29.0,Operations,IT Manager,Non-Travel,Arts,13974.5,17,0,2.0,2,3,1
EMP_9318,56.0,Single,7.0,Manufacturing,Legal Counsel,Travel_Frequently,MBA,18475.0,7,5,4.0,2,1,0
EMP_3097,23.0,Married,30.0,IT,Finance Analyst,Travel_Frequently,Medical,13974.5,16,10,2.0,2,1,1
EMP_7584,59.0,Single,9.0,Finance,Recruiter,Travel_Rarely,Other,20511.0,10,7,1.0,3,4,1
EMP_8256,42.0,Unknown,14.0,Manufacturing,Legal Counsel,Travel_Frequently,Marketing,20283.0,2,2,4.0,3,3,0
EMP_7026,36.0,Unknown,18.0,Operations,Software Engineer,Travel_Frequently,Life Sciences,10837.0,10,7,2.0,4,2,0
EMP_7282,31.0,Single,2.0,Sales,IT Manager,Travel_Frequently,MBA,15141.0,2,0,1.0,3,4,0
EMP_7574,46.0,Married,15.0,Manufacturing,Sales Executive,Non-Travel,Life Sciences,15780.0,11,3,2.0,3,4,1
EMP_4968,33.0,Divorced,4.0,Legal,Paralegal,Non-Travel,Other,13880.0,9,4,2.0,4,3,0
EMP_6792,37.0,Married,8.0,Human Resources,Sales Executive,Travel_Rarely,Arts,10223.0,20,9,3.0,2,2,0
EMP_9003,41.0,Single,7.0,Sales,Sales Executive,Travel_Rarely,Other,13974.5,5,2,4.0,1,3,0
EMP_5603,28.0,Married,27.0,Customer Support,Paralegal,Travel_Rarely,Other,21128.0,5,2,2.0,4,4,0
EMP_1525,37.0,Divorced,22.0,Manufacturing,Legal Counsel,Travel_Frequently,Medical,7617.0,1,1,3.0,3,3,0
EMP_5672,41.0,Divorced,12.0,Unknown,Recruiter,Non-Travel,Life Sciences,18134.0,19,4,4.0,1,4,1
EMP_7960,56.0,Divorced,12.0,Finance,Customer Service Rep,Travel_Frequently,Arts,12644.0,8,7,2.0,2,3,1
EMP_7908,37.0,Single,12.0,Sales,Sales Representative,Non-Travel,Medical,10816.0,7,1,1.0,2,1,1
EMP_7957,37.0,Married,16.0,Finance,IT Manager,Non-Travel,Other,3292.0,1,1,1.0,2,1,1
EMP_6237,49.0,Single,28.0,Unknown,Sales Representative,Travel_Frequently,Marketing,15785.0,17,10,3.0,2,3,0
EMP_2927,41.0,Married,23.0,Legal,Recruiter,Travel_Rarely,MBA,24156.0,7,4,3.0,1,2,1
EMP_7594,38.0,Divorced,21.0,IT,Marketing Manager,Travel_Rarely,Life Sciences,10493.0,7,3,2.0,1,1,0
EMP_2689,57.0,Married,18.0,Customer Support,Paralegal,Travel_Frequently,Medical,15100.0,16,10,1.0,1,4,0
EMP_4072,52.0,Single,1.0,Manufacturing,IT Manager,Non-Travel,Medical,12963.0,8,1,4.0,1,1,0
EMP_2338,41.0,Single,2.0,IT,Software Engineer,Travel_Frequently,MBA,5779.0,3,1,1.0,1,3,0
EMP_8266,49.0,Married,8.0,Sales,Sales Executive,Travel_Frequently,Marketing,6426.0,17,9,2.0,1,3,0
EMP_1938,34.0,Single,8.0,Operations,Customer Service Rep,Non-Travel,Medical,21287.0,18,7,1.0,2,1,0
EMP_3921,39.0,Married,2.0,Operations,Software Engineer,Non-Travel,Life Sciences,11289.0,18,9,1.0,4,3,1
EMP_2492,47.0,Married,12.0,IT,Manufacturing Director,Travel_Rarely,Medical,13974.5,16,2,2.0,4,2,0
EMP_3816,38.0,Divorced,19.0,Manufacturing,Sales Executive,Travel_Frequently,Life Sciences,7237.0,14,1,3.0,2,1,0
EMP_2266,60.0,Married,11.0,Marketing,Marketing Executive,Travel_Frequently,Marketing,16353.0,12,1,3.0,3,3,1
EMP_1404,28.0,Divorced,16.0,Sales,Staff,Travel_Frequently,Other,17280.0,15,7,2.0,2,4,0
EMP_5103,57.0,Unknown,10.0,Sales,Finance Analyst,Non-Travel,Life Sciences,13776.0,15,8,3.0,4,4,0
EMP_8350,41.0,Unknown,26.0,Sales,Finance Analyst,Travel_Frequently,Other,9434.0,17,6,3.0,3,2,1
EMP_9032,30.0,Married,19.0,Finance,Legal Counsel,Travel_Rarely,Marketing,17469.0,18,10,4.0,3,3,0
EMP_3952,60.0,Divorced,8.0,Unknown,Finance Analyst,Travel_Rarely,Medical,7168.0,0,2,4.0,4,2,0
EMP_9423,54.0,Married,22.0,Manufacturing,Support Specialist,Travel_Frequently,Arts,9157.0,1,0,3.0,1,3,0
EMP_7646,24.0,Married,2.0,Customer Support,Legal Counsel,Travel_Frequently,Other,3530.0,12,6,1.0,4,1,0
EMP_9169,26.0,Single,28.0,Sales,Lab Technician,Non-Travel,Life Sciences,23174.0,7,3,3.0,3,4,0
EMP_8834,27.0,Married,4.0,IT,Production Technician,Non-Travel,MBA,16350.0,11,3,4.0,3,1,1
EMP_2764,24.0,Single,3.0,IT,Operations Manager,Travel_Frequently,Marketing,4318.0,11,8,1.0,3,3,0
EMP_1837,31.0,Divorced,12.0,Legal,Accountant,Non-Travel,MBA,19742.0,12,3,3.0,3,2,0
EMP_1440,57.0,Single,15.0,Legal,Marketing Manager,Travel_Frequently,Other,17368.0,17,7,1.0,3,1,1
EMP_4143,44.0,Single,16.0,Customer Support,Legal Counsel,Travel_Rarely,Technical Degree,20071.0,10,6,4.0,1,1,0
EMP_2705,52.0,Divorced,5.0,Customer Support,IT Manager,Non-Travel,Life Sciences,10448.0,19,7,1.0,4,4,0
EMP_5455,31.0,Married,27.0,Human Resources,Software Engineer,Travel_Frequently,Marketing,12762.0,16,1,1.0,1,1,0
EMP_2329,38.0,Single,13.0,Operations,Software Engineer,Travel_Rarely,Medical,17637.0,20,5,2.0,3,4,1
EMP_2086,54.0,Divorced,26.0,Unknown,Accountant,Travel_Frequently,Arts,12428.0,18,10,4.0,4,3,0
EMP_3713,44.0,Divorced,11.0,Legal,Production Technician,Travel_Frequently,Marketing,13974.5,5,1,3.0,2,1,1
EMP_5740,27.0,Single,25.0,Sales,Supply Chain Manager,Non-Travel,MBA,19931.0,7,6,1.0,2,2,1
EMP_3999,36.0,Unknown,24.0,Customer Support,Legal Counsel,Travel_Frequently,MBA,19198.0,12,9,4.0,3,3,0
EMP_1914,36.0,Divorced,19.0,Finance,Marketing Manager,Non-Travel,Arts,9263.0,18,6,2.0,2,2,0
EMP_5234,46.0,Single,6.0,Manufacturing,Legal Counsel,Travel_Rarely,MBA,17885.0,12,4,3.0,2,4,0
EMP_7694,52.0,Single,5.0,IT,Production Technician,Non-Travel,Technical Degree,8366.0,7,3,1.0,2,1,1
EMP_9617,44.0,Divorced,3.0,Operations,Customer Service Rep,Travel_Frequently,Technical Degree,6750.0,9,9,4.0,1,2,1
EMP_2923,27.0,Unknown,11.0,Manufacturing,Accountant,Travel_Rarely,Marketing,18209.0,19,2,2.0,1,4,0
EMP_6000,33.0,Married,20.0,Sales,Finance Analyst,Travel_Rarely,Marketing,19424.0,8,6,1.0,4,2,0
EMP_8812,59.0,Married,19.0,Operations,Production Technician,Travel_Rarely,Arts,9854.0,7,3,3.0,2,3,1
EMP_1565,44.0,Single,16.0,Operations,IT Manager,Travel_Rarely,Other,7830.0,13,10,3.0,2,3,0
EMP_5019,25.0,Single,25.0,Marketing,HR Manager,Travel_Rarely,Arts,13974.5,19,7,1.0,4,2,1
EMP_7416,38.0,Married,30.0,Human Resources,Manufacturing Director,Travel_Rarely,Technical Degree,14811.0,19,4,4.0,1,2,0
EMP_3206,55.0,Single,9.0,Operations,HR Manager,Non-Travel,Medical,12231.0,18,0,1.0,4,1,0
EMP_5216,35.0,Married,17.0,Customer Support,Supply Chain Manager,Non-Travel,Medical,5518.0,0,10,1.0,3,2,0
EMP_5608,52.0,Married,11.0,IT,HR Manager,Travel_Frequently,Medical,7406.0,12,10,4.0,3,1,0
EMP_5287,45.0,Divorced,23.0,Operations,Research Scientist,Non-Travel,Marketing,6045.0,12,5,4.0,1,4,1
EMP_7916,24.0,Single,26.0,Sales,Research Scientist,Travel_Frequently,Life Sciences,13786.0,7,3,1.0,3,1,1
EMP_5678,45.0,Divorced,5.0,Unknown,Executive,Travel_Rarely,Medical,20689.0,6,6,4.0,2,2,1
EMP_5398,52.0,Single,25.0,Manufacturing,Production Technician,Travel_Frequently,Life Sciences,21829.0,2,1,2.0,2,3,0
EMP_7637,49.0,Divorced,5.0,Unknown,Operations Manager,Travel_Frequently,Technical Degree,22969.0,6,1,3.0,2,3,0
EMP_1897,56.0,Married,14.0,Unknown,Marketing Executive,Non-Travel,MBA,8725.0,5,0,3.0,4,4,1
EMP_1864,53.0,Single,4.0,Finance,IT Manager,Non-Travel,Medical,11121.0,13,10,2.0,3,3,1
EMP_7240,35.0,Single,7.0,Human Resources,IT Manager,Non-Travel,Medical,21483.0,11,10,3.0,3,3,0
EMP_1570,27.0,Married,4.0,Marketing,Marketing Executive,Travel_Rarely,Technical Degree,12239.0,17,4,4.0,4,4,0
EMP_2997,27.0,Divorced,30.0,Sales,IT Manager,Travel_Frequently,Arts,24232.0,5,0,1.0,3,1,1
EMP_8488,58.0,Single,17.0,Legal,Marketing Manager,Travel_Rarely,Other,9230.0,13,2,1.0,3,1,1
EMP_7686,41.0,Divorced,12.0,IT,Support Specialist,Travel_Frequently,Technical Degree,18391.0,6,2,1.0,1,3,1
EMP_3797,42.0,Single,4.0,Sales,Supply Chain Manager,Travel_Frequently,Arts,6767.0,17,2,2.0,1,3,1
EMP_5735,24.0,Married,8.0,Manufacturing,IT Manager,Non-Travel,Life Sciences,9566.0,14,4,2.0,3,3,0
EMP_2117,51.0,Single,23.0,Marketing,Accountant,Travel_Rarely,Marketing,7588.0,9,4,4.0,3,2,0
EMP_8909,51.0,Married,27.0,Sales,Research Scientist,Travel_Frequently,Medical,5638.0,6,4,1.0,3,4,1
EMP_4737,43.0,Divorced,17.0,Finance,Accountant,Travel_Frequently,Other,16250.0,17,5,4.0,2,2,0
EMP_5642,55.0,Married,18.0,Customer Support,Production Technician,Travel_Rarely,Medical,14812.0,8,0,2.0,2,1,1
EMP_9207,55.0,Married,11.0,Operations,Customer Service Rep,Travel_Frequently,Technical Degree,22823.0,16,3,3.0,2,4,1
EMP_9695,60.0,Divorced,1.0,Unknown,Sales Executive,Travel_Frequently,Life Sciences,18469.0,6,3,3.0,2,1,1
EMP_1396,38.0,Divorced,16.0,Human Resources,Accountant,Travel_Frequently,MBA,8247.0,7,7,3.0,1,4,1
EMP_4284,55.0,Single,18.0,Manufacturing,Research Scientist,Travel_Frequently,Life Sciences,7326.0,14,5,2.0,4,2,1
EMP_6375,53.0,Married,26.0,Legal,Recruiter,Travel_Rarely,Medical,7273.0,9,0,4.0,2,4,1
EMP_8651,28.0,Divorced,27.0,Customer Support,Marketing Manager,Travel_Frequently,Arts,19435.0,9,7,4.0,4,3,0
EMP_3506,56.0,Single,1.0,Legal,Lab Technician,Non-Travel,Technical Degree,13974.5,7,4,4.0,2,3,1
EMP_9489,58.0,Single,15.0,Human Resources,Lab Technician,Travel_Frequently,Life Sciences,16090.0,20,10,4.0,3,1,0
EMP_4797,39.0,Married,27.0,Customer Support,Marketing Manager,Travel_Frequently,Medical,13952.0,20,9,4.0,4,2,0
EMP_4809,31.0,Single,17.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sciences,17960.0,12,1,3.0,4,1,1
EMP_8716,49.0,Single,1.0,Sales,Sales Representative,Non-Travel,Life Sciences,10682.0,7,2,1.0,2,4,1
EMP_3967,28.0,Married,20.0,Unknown,Paralegal,Travel_Rarely,Life Sciences,11863.0,19,5,2.0,1,1,1
EMP_9584,58.0,Married,30.0,Operations,HR Manager,Non-Travel,Life Sciences,14740.0,13,4,3.0,2,2,1
EMP_3571,60.0,Unknown,4.0,Finance,HR Manager,Travel_Rarely,MBA,14174.0,1,0,2.0,3,4,1
EMP_7565,38.0,Married,1.0,Customer Support,Customer Service Rep,Travel_Rarely,Marketing,13012.0,9,6,3.0,2,3,1
EMP_2366,60.0,Divorced,11.0,Legal,Marketing Manager,Travel_Frequently,Life Sciences,4365.0,19,0,3.0,4,3,0
EMP_4204,27.0,Divorced,25.0,Customer Support,HR Manager,Travel_Rarely,Marketing,7054.0,4,4,4.0,4,2,1
EMP_1993,41.0,Married,14.0,Finance,Manufacturing Director,Non-Travel,Technical Degree,18303.0,2,2,1.0,2,4,1
EMP_2118,58.0,Single,12.0,Customer Support,IT Manager,Travel_Frequently,Life Sciences,20602.0,14,10,3.0,1,1,0
EMP_8534,35.0,Married,28.0,Unknown,Support Specialist,Travel_Frequently,Life Sciences,17225.0,13,1,1.0,2,4,1
EMP_2363,51.0,Single,1.0,Marketing,HR Manager,Non-Travel,Marketing,11106.0,1,1,1.0,3,1,1
EMP_9898,58.0,Married,6.0,IT,Research Scientist,Travel_Frequently,Life Sciences,4990.0,5,5,2.0,2,4,0
EMP_4085,55.0,Unknown,22.0,Human Resources,Legal Counsel,Non-Travel,Arts,16485.0,9,4,4.0,3,2,0
EMP_5458,53.0,Married,21.0,Operations,Operations Manager,Non-Travel,MBA,14596.0,17,3,3.0,1,1,1
EMP_5030,27.0,Single,26.0,Operations,Marketing Manager,Non-Travel,MBA,13974.5,15,7,4.0,1,4,0
EMP_3891,60.0,Divorced,16.0,Customer Support,Sales Representative,Travel_Rarely,Other,8207.0,19,6,2.0,2,4,0
EMP_2067,42.0,Single,12.0,Manufacturing,Operations Manager,Travel_Rarely,Technical Degree,10161.0,19,4,2.0,3,2,0
EMP_8637,33.0,Married,8.0,Manufacturing,Marketing Executive,Non-Travel,Medical,13974.5,7,4,2.0,4,2,0
EMP_5549,56.0,Married,4.0,Marketing,Sales Representative,Travel_Rarely,Medical,21624.0,20,6,3.0,1,4,1
EMP_5101,24.0,Married,22.0,Customer Support,Production Technician,Travel_Frequently,Medical,16717.0,4,2,2.0,3,3,0
EMP_7344,26.0,Divorced,21.0,Finance,Sales Executive,Travel_Frequently,Medical,14612.0,6,4,2.0,4,3,0
EMP_8193,45.0,Single,19.0,Marketing,Paralegal,Non-Travel,Life Sciences,21230.0,13,6,4.0,4,2,0
EMP_7089,36.0,Single,12.0,Legal,Legal Counsel,Travel_Frequently,Medical,10318.0,10,6,3.0,4,1,0
EMP_4153,50.0,Married,9.0,Customer Support,Support Specialist,Travel_Frequently,Medical,24333.0,13,10,2.0,2,4,1
EMP_5280,59.0,Married,14.0,Marketing,Legal Counsel,Travel_Frequently,Arts,21902.0,4,2,2.0,1,4,0
EMP_4840,27.0,Married,9.0,Operations,Marketing Executive,Travel_Rarely,Technical Degree,6419.0,5,5,2.0,4,3,1
EMP_3922,48.0,Divorced,7.0,Legal,Analyst,Travel_Frequently,Medical,20366.0,17,8,2.0,1,3,0
EMP_9866,38.0,Single,16.0,Finance,Lab Technician,Travel_Rarely,Technical Degree,13069.0,16,6,3.0,4,3,1
EMP_2896,47.0,Unknown,6.0,Unknown,Customer Service Rep,Non-Travel,MBA,4666.0,16,5,2.0,2,1,0
EMP_3666,58.0,Divorced,8.0,Operations,Research Scientist,Non-Travel,Marketing,17253.0,4,3,2.0,4,1,1
EMP_3175,31.0,Married,16.0,Sales,Manufacturing Director,Travel_Frequently,Medical,24350.0,19,7,4.0,1,1,0
EMP_4876,43.0,Married,2.0,Unknown,Lab Technician,Travel_Rarely,Medical,8325.0,4,2,2.0,3,4,0
EMP_7003,42.0,Married,2.0,Legal,Sales Executive,Travel_Rarely,Arts,3922.0,19,0,2.0,4,1,1
EMP_1091,53.0,Married,26.0,Human Resources,Research Scientist,Non-Travel,Marketing,12718.0,9,3,1.0,2,4,0
EMP_4584,47.0,Married,29.0,Operations,Supply Chain Manager,Travel_Rarely,Life Sciences,19456.0,10,1,1.0,1,3,1
EMP_2974,51.0,Unknown,14.0,Manufacturing,Lab Technician,Non-Travel,Life Sciences,16929.0,13,0,1.0,3,2,0
EMP_9747,33.0,Unknown,18.0,Operations,Lab Technician,Travel_Frequently,MBA,16158.0,17,5,2.0,3,3,0
EMP_9458,22.0,Divorced,6.0,Sales,Accountant,Non-Travel,Life Sciences,13974.5,18,7,2.0,4,3,0
EMP_7437,41.0,Divorced,8.0,Legal,Marketing Executive,Travel_Rarely,MBA,14079.0,19,3,4.0,4,3,1
EMP_9508,28.0,Married,4.0,Finance,Software Engineer,Travel_Frequently,Medical,21218.0,16,0,4.0,4,4,0
EMP_5123,45.0,Single,27.0,Marketing,Research Scientist,Travel_Rarely,Arts,18526.0,14,6,4.0,2,1,0
EMP_1873,41.0,Unknown,15.0,IT,Paralegal,Non-Travel,Medical,19203.0,14,2,4.0,3,3,0
EMP_7792,40.0,Single,19.0,Human Resources,Software Engineer,Non-Travel,Life Sciences,5627.0,9,8,4.0,1,2,1
EMP_9156,32.0,Single,7.0,Manufacturing,Research Scientist,Non-Travel,Medical,24355.0,2,0,4.0,2,1,1
EMP_6620,22.0,Divorced,14.0,Customer Support,Finance Analyst,Travel_Rarely,Life Sciences,7640.0,12,5,4.0,1,3,0
EMP_5061,52.0,Single,5.0,Operations,Support Specialist,Non-Travel,Marketing,24352.0,10,0,3.0,3,2,0
EMP_3337,22.0,Married,22.0,Legal,Support Specialist,Non-Travel,Arts,19828.0,5,5,2.0,2,4,0
EMP_3778,54.0,Single,16.0,Marketing,IT Manager,Travel_Frequently,Other,13974.5,20,9,1.0,1,3,1
EMP_7465,44.0,Married,6.0,Unknown,Research Scientist,Travel_Rarely,Medical,4175.0,4,4,4.0,4,2,1
EMP_8879,51.0,Single,20.0,Human Resources,Production Technician,Travel_Rarely,Marketing,5870.0,14,2,1.0,3,2,0
EMP_5250,41.0,Divorced,28.0,Sales,HR Manager,Travel_Frequently,Arts,17792.0,14,8,2.0,3,2,0
EMP_9225,23.0,Divorced,13.0,IT,IT Manager,Travel_Rarely,Arts,16998.0,11,8,4.0,4,3,0
EMP_8796,58.0,Divorced,25.0,Sales,Manufacturing Director,Travel_Rarely,MBA,4732.0,19,8,2.0,2,1,1
EMP_1354,22.0,Divorced,24.0,Sales,Customer Service Rep,Travel_Frequently,Marketing,18040.0,10,1,1.0,3,3,0
EMP_3224,49.0,Single,21.0,Unknown,HR Manager,Travel_Rarely,Life Sciences,18936.0,0,7,4.0,3,1,0
EMP_7561,44.0,Married,8.0,Human Resources,Legal Counsel,Travel_Frequently,Marketing,10077.0,8,0,2.0,1,2,0
